id,company_name,product_name,composition
930,"SHISEIDO","チップオン パウダーアイブロウ グレー963","ジメチコン,トリメチルシロキシケイ酸,シリカ,酸化亜鉛,アルガニアスピノサ核油,トコフェロール,水酸化Ａｌ,デヒドロ酢酸Ｎａ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
942,"SHISEIDO","ブローカスタマイズ BR660","ステアリン酸,モクロウ,ミツロウ,マイクロクリスタリンワックス,水添パーム油,リンゴ酸ジイソステアリル,パーム核油,パーム油,トコフェロール,クエン酸,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
943,"SHISEIDO","ブローカスタマイズ BR771","ステアリン酸,モクロウ,ミツロウ,マイクロクリスタリンワックス,水添パーム油,リンゴ酸ジイソステアリル,パーム核油,パーム油,トコフェロール,クエン酸,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
944,"SHISEIDO","ブローカスタマイズ BR782","ステアリン酸,モクロウ,ミツロウ,マイクロクリスタリンワックス,水添パーム油,リンゴ酸ジイソステアリル,パーム核油,パーム油,トコフェロール,クエン酸,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
950,"SHISEIDO","ビューティーガイドアイブロー N BR671","【リキッド】水,アクリレーツコポリマーアンモニウム,ＢＧ,クエン酸トリエチル,ベントナイト,シメチコン,シリカ,ＥＤＴＡ－２Ｎａ,ステアリン酸ソルビタン,ステアリン酸グリセリル,オレイン酸ポリグリセリル－１０,セルロースガム,フェノキシエタノール,デヒドロ酢酸Ｎａ,メチルパラベン,エチルパラベン,赤２２７,黄４,青１【パウダー】シリカ,ジメチコン,ステアリン酸水添ヒマシ油,オクチルドデカノール,（ステアロキシメチコン／ジメチコン）コポリマー,トリ酢酸テトラステアリン酸スクロース,テトライソステアリン酸スクロース,（ビニルジメチコン／メチコンシルセスキオキサン）クロスポリマー,キャンデリラロウ,ポリエチレン,水酸化Ａｌ,トコフェロール,ＢＨＴ,酸化鉄,酸化チタン,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
951,"SHISEIDO","ビューティーガイドアイブロー N BR771","【リキッド】水,アクリレーツコポリマーアンモニウム,ＢＧ,クエン酸トリエチル,ベントナイト,シメチコン,シリカ,ＥＤＴＡ－２Ｎａ,ステアリン酸ソルビタン,ステアリン酸グリセリル,オレイン酸ポリグリセリル－１０,セルロースガム,フェノキシエタノール,デヒドロ酢酸Ｎａ,メチルパラベン,エチルパラベン,赤２２７,黄４,青１【パウダー】シリカ,ジメチコン,ステアリン酸水添ヒマシ油,オクチルドデカノール,（ステアロキシメチコン／ジメチコン）コポリマー,トリ酢酸テトラステアリン酸スクロース,テトライソステアリン酸スクロース,（ビニルジメチコン／メチコンシルセスキオキサン）クロスポリマー,キャンデリラロウ,ポリエチレン,水酸化Ａｌ,トコフェロール,ＢＨＴ,酸化鉄,酸化チタン,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
957,"SHISEIDO","アイブローライナー DBR","ステアリン酸,モクロウ,ミツロウ,マイクロクリスタリンワックス,水添パーム油,テトラヒドロテトラメチルシクロテトラシロキサン,リンゴ酸ジイソステアリル,水添ポリイソブテン,コメ胚芽油,パーム核油,パーム油,テトラデセン,トコフェロール,クエン酸,酸化鉄,酸化チタン,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1027,"SHISEIDO","アイブローa 50","ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,ラノリン,トリオクタノイン,水添ヒマシ油,セスキイソステアリン酸ソルビタン,ダイズ油,トコフェロール,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1028,"SHISEIDO","アイブローa 70","ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,ラノリン,トリオクタノイン,水添ヒマシ油,セスキイソステアリン酸ソルビタン,ダイズ油,トコフェロール,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1045,"SHISEIDO","アイブローペンシル ライトブラウン761","ステアリン酸,水添ヒマシ油,リンゴ酸ジイソステアリル,モクロウ,ミツロウ,水添ヤシ油,水添パーム核油,水酸化Ａｌ,水添パーム油,トコフェロール,シア脂,レシチン,酸化鉄,合成金雲母,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
